Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour
ORD541,Domino's,"Akron, OH",07-04-2025 19:00,07-04-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,April,Online,24,26,TRUE,3,19
ORD542,Papa John's,"Baton Rouge, LA",08-04-2025 20:00,08-04-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,April,Online,13.2,21.8,TRUE,2,20
ORD543,Pizza Hut,"Durham, NC",09-04-2025 18:30,09-04-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,April,Online,4.8,15.2,FALSE,1,18
ORD544,Domino's,"Austin, TX",10-04-2025 19:00,10-04-2025 19:45,45,Large,Thai Chicken,4,7,Medium,Card,TRUE,FALSE,0.571428571,April,Online,16.8,28.2,TRUE,2,19
ORD545,Papa John's,"Denver, CO",11-04-2025 20:15,11-04-2025 20:55,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,FALSE,0.461538462,April,Online,15.6,24.4,TRUE,3,20
ORD546,Pizza Hut,"Miami, FL",12-04-2025 18:45,12-04-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,April,Offline,6,14,FALSE,1,18
ORD547,Little Caesars,"Seattle, WA",13-04-2025 19:30,13-04-2025 20:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,0.625,April,Online,19.2,20.8,TRUE,3,19
ORD548,Marco's Pizza,"Portland, OR",14-04-2025 18:00,14-04-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,April,Online,9.6,20.4,FALSE,2,18
ORD549,Domino's,"Chicago, IL",15-04-2025 20:15,15-04-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,April,Offline,21.6,23.4,TRUE,3,20
ORD550,Papa John's,"Boston, MA",16-04-2025 18:00,16-04-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,April,Online,7.2,12.8,FALSE,1,18
ORD551,Pizza Hut,"Atlanta, GA",17-04-2025 19:15,17-04-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,April,Online,14.4,15.6,FALSE,2,19
ORD552,Little Caesars,"Phoenix, AZ",18-04-2025 20:30,18-04-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,April,Online,19.2,20.8,TRUE,3,20
ORD553,Marco's Pizza,"San Diego, CA",19-04-2025 18:45,19-04-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,April,Offline,6,14,FALSE,1,18
ORD554,Domino's,"Columbus, OH",20-04-2025 19:00,20-04-2025 19:50,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,TRUE,0.4,April,Offline,24,26,TRUE,3,19
ORD555,Papa John's,"Charlotte, NC",21-04-2025 20:00,21-04-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,April,Online,13.2,21.8,TRUE,2,20
ORD556,Pizza Hut,"Nashville, TN",22-04-2025 18:30,22-04-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,April,Online,4.8,15.2,FALSE,1,18
ORD557,Little Caesars,"Oklahoma City, OK",23-04-2025 19:45,23-04-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,April,Online,18,22,TRUE,3,19
ORD558,Marco's Pizza,"Las Vegas, NV",24-04-2025 18:00,24-04-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,April,Online,9.6,20.4,FALSE,2,18
ORD559,Domino's,"Indianapolis, IN",25-04-2025 20:15,25-04-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,April,Offline,21.6,23.4,TRUE,3,20
ORD560,Papa John's,"San Jose, CA",26-04-2025 18:00,26-04-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,TRUE,0.666666667,April,Online,7.2,12.8,FALSE,1,18
ORD561,Pizza Hut,"Jacksonville, FL",27-04-2025 19:15,27-04-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,TRUE,0.666666667,April,Online,14.4,15.6,FALSE,2,19
ORD562,Little Caesars,"Fort Worth, TX",28-04-2025 20:30,28-04-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,April,Online,19.2,20.8,TRUE,3,20
ORD563,Marco's Pizza,"Memphis, TN",29-04-2025 18:45,29-04-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,April,Offline,6,14,FALSE,1,18
ORD564,Domino's,"Baltimore, MD",30-04-2025 19:00,30-04-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,April,Online,24,26,TRUE,3,19
ORD565,Papa John's,"Milwaukee, WI",01-05-2025 20:00,01-05-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,May,Online,13.2,21.8,TRUE,2,20
ORD566,Pizza Hut,"Albuquerque, NM",02-05-2025 18:30,02-05-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,May,Online,4.8,15.2,FALSE,1,18
ORD567,Little Caesars,"Tucson, AZ",03-05-2025 19:45,03-05-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,0.666666667,May,Online,18,22,TRUE,3,19
ORD568,Marco's Pizza,"Fresno, CA",04-05-2025 18:00,04-05-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,0.75,May,Online,9.6,20.4,FALSE,2,18
ORD569,Domino's,"Sacramento, CA",05-05-2025 20:15,05-05-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,May,Offline,21.6,23.4,TRUE,3,20
ORD570,Papa John's,"Milwaukee, WI",01-05-2025 20:00,01-05-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,May,Online,13.2,21.8,TRUE,2,20
ORD571,Domino's,"New York, NY",07-05-2025 19:00,07-05-2025 19:45,45,Large,Thai Chicken,4,7,Medium,Card,TRUE,FALSE,0.571428571,May,Online,16.8,28.2,TRUE,2,19
ORD572,Papa John's,"Los Angeles, CA",08-05-2025 20:15,08-05-2025 20:55,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,FALSE,0.461538462,May,Online,15.6,24.4,TRUE,3,20
ORD573,Pizza Hut,"Chicago, IL",09-05-2025 18:45,09-05-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,May,Offline,6,14,FALSE,1,18
ORD574,Little Caesars,"Houston, TX",10-05-2025 19:30,10-05-2025 20:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,0.625,May,Online,19.2,20.8,TRUE,3,19
ORD575,Marco's Pizza,"Phoenix, AZ",11-05-2025 18:00,11-05-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,0.75,May,Online,9.6,20.4,FALSE,2,18
ORD576,Domino's,"Philadelphia, PA",12-05-2025 20:15,12-05-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,May,Offline,21.6,23.4,TRUE,3,20
ORD577,Papa John's,"San Antonio, TX",13-05-2025 18:00,13-05-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,May,Online,7.2,12.8,FALSE,1,18
ORD578,Pizza Hut,"San Diego, CA",14-05-2025 19:15,14-05-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,May,Online,14.4,15.6,FALSE,2,19
ORD579,Little Caesars,"Dallas, TX",15-05-2025 20:30,15-05-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,May,Online,19.2,20.8,TRUE,3,20
ORD580,Marco's Pizza,"San Jose, CA",16-05-2025 18:45,16-05-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,May,Offline,6,14,FALSE,1,18
ORD581,Domino's,"Austin, TX",17-05-2025 19:00,17-05-2025 19:50,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,TRUE,0.4,May,Offline,24,26,TRUE,3,19
ORD582,Papa John's,"Jacksonville, FL",18-05-2025 20:00,18-05-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,May,Online,13.2,21.8,TRUE,2,20
ORD583,Pizza Hut,"Fort Worth, TX",19-05-2025 18:30,19-05-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,May,Online,4.8,15.2,FALSE,1,18
ORD584,Little Caesars,"Columbus, OH",20-05-2025 19:45,20-05-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,May,Online,18,22,TRUE,3,19
ORD585,Marco's Pizza,"Charlotte, NC",21-05-2025 18:00,21-05-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,May,Online,9.6,20.4,FALSE,2,18
ORD586,Domino's,"San Francisco, CA",22-05-2025 20:15,22-05-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,May,Offline,21.6,23.4,TRUE,3,20
ORD587,Papa John's,"Indianapolis, IN",23-05-2025 18:00,23-05-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,May,Online,7.2,12.8,FALSE,1,18
ORD588,Pizza Hut,"Seattle, WA",24-05-2025 19:15,24-05-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,TRUE,0.666666667,May,Online,14.4,15.6,FALSE,2,19
ORD589,Little Caesars,"Denver, CO",25-05-2025 20:30,25-05-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,0.625,May,Online,19.2,20.8,TRUE,3,20
ORD590,Marco's Pizza,"Washington, DC",26-05-2025 18:45,26-05-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,May,Offline,6,14,FALSE,1,18
ORD591,Domino's,"Boston, MA",27-05-2025 19:00,27-05-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,May,Online,24,26,TRUE,3,19
ORD592,Papa John's,"El Paso, TX",28-05-2025 20:00,28-05-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,May,Online,13.2,21.8,TRUE,2,20
ORD593,Pizza Hut,"Detroit, MI",29-05-2025 18:30,29-05-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,May,Online,4.8,15.2,FALSE,1,18
ORD594,Little Caesars,"Nashville, TN",30-05-2025 19:45,30-05-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,May,Online,18,22,TRUE,3,19
ORD595,Marco's Pizza,"Memphis, TN",31-05-2025 18:00,31-05-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,0.75,May,Online,9.6,20.4,FALSE,2,18
ORD596,Domino's,"Portland, OR",01-06-2025 20:15,01-06-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,0.444444444,June,Offline,21.6,23.4,TRUE,3,20
ORD597,Papa John's,"Oklahoma City, OK",02-06-2025 18:00,02-06-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,June,Online,7.2,12.8,FALSE,1,18
ORD598,Pizza Hut,"Las Vegas, NV",03-06-2025 19:15,03-06-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,June,Online,14.4,15.6,FALSE,2,19
ORD599,Little Caesars,"Atlanta, GA",04-06-2025 20:30,04-06-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,June,Online,19.2,20.8,TRUE,3,20
ORD600,Marco's Pizza,"Miami, FL",05-06-2025 18:45,05-06-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,June,Offline,6,14,FALSE,1,18
ORD601,Domino's,"New York, NY",06-06-2025 19:00,06-06-2025 19:45,45,Large,Thai Chicken,4,7,Medium,Card,TRUE,FALSE,0.571428571,June,Online,16.8,28.2,TRUE,2,19
ORD602,Papa John's,"Los Angeles, CA",07-06-2025 20:15,07-06-2025 20:55,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,TRUE,0.461538462,June,Online,15.6,24.4,TRUE,3,20
ORD603,Pizza Hut,"Chicago, IL",08-06-2025 18:45,08-06-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,June,Offline,6,14,FALSE,1,18
ORD604,Little Caesars,"Houston, TX",09-06-2025 19:30,09-06-2025 20:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,June,Online,19.2,20.8,TRUE,3,19
ORD605,Marco's Pizza,"Phoenix, AZ",10-06-2025 18:00,10-06-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,June,Online,9.6,20.4,FALSE,2,18
ORD606,Domino's,"Philadelphia, PA",11-06-2025 20:15,11-06-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,0.444444444,June,Offline,21.6,23.4,TRUE,3,20
ORD607,Papa John's,"San Antonio, TX",12-06-2025 18:00,12-06-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,0.666666667,June,Online,7.2,12.8,FALSE,1,18
ORD608,Pizza Hut,"San Diego, CA",13-06-2025 19:15,13-06-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,June,Online,14.4,15.6,FALSE,2,19
ORD609,Little Caesars,"Dallas, TX",14-06-2025 20:30,14-06-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,0.625,June,Online,19.2,20.8,TRUE,3,20
ORD610,Marco's Pizza,"San Jose, CA",15-06-2025 18:45,15-06-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,June,Offline,6,14,FALSE,1,18
ORD611,Domino's,"Austin, TX",16-06-2025 19:00,16-06-2025 19:50,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,FALSE,0.4,June,Offline,24,26,TRUE,3,19
ORD612,Papa John's,"Jacksonville, FL",17-06-2025 20:00,17-06-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,June,Online,13.2,21.8,TRUE,2,20
ORD613,Pizza Hut,"Fort Worth, TX",18-06-2025 18:30,18-06-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,June,Online,4.8,15.2,FALSE,1,18
ORD614,Little Caesars,"Columbus, OH",19-06-2025 19:45,19-06-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,June,Online,18,22,TRUE,3,19
ORD615,Marco's Pizza,"Charlotte, NC",20-06-2025 18:00,20-06-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,June,Online,9.6,20.4,FALSE,2,18
ORD616,Domino's,"San Francisco, CA",21-06-2025 20:15,21-06-2025 21:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,0.444444444,June,Offline,21.6,23.4,TRUE,3,20
ORD617,Papa John's,"Indianapolis, IN",22-06-2025 18:00,22-06-2025 18:20,20,Medium,Veg,2,3,Low,Card,TRUE,TRUE,0.666666667,June,Online,7.2,12.8,FALSE,1,18
ORD618,Pizza Hut,"Seattle, WA",23-06-2025 19:15,23-06-2025 19:45,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,0.666666667,June,Online,14.4,15.6,FALSE,2,19
ORD619,Little Caesars,"Denver, CO",24-06-2025 20:30,24-06-2025 21:10,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,June,Online,19.2,20.8,TRUE,3,20
ORD620,Marco's Pizza,"Washington, DC",25-06-2025 18:45,25-06-2025 19:05,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.4,June,Offline,6,14,FALSE,1,18
ORD621,Domino's,"Boston, MA",26-06-2025 19:00,26-06-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,June,Online,24,26,TRUE,3,19
ORD622,Papa John's,"El Paso, TX",27-06-2025 20:00,27-06-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,June,Online,13.2,21.8,TRUE,2,20
ORD623,Pizza Hut,"Detroit, MI",28-06-2025 18:30,28-06-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,1,June,Online,4.8,15.2,FALSE,1,18
ORD624,Little Caesars,"Nashville, TN",29-06-2025 19:45,29-06-2025 20:25,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,0.666666667,June,Online,18,22,TRUE,3,19
ORD625,Domino's,"Austin, TX",15-06-2025 19:20,15-06-2025 19:55,35,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,TRUE,0.740740741,June,Online,12.96,22.04,TRUE,2,19
ORD626,Pizza Hut,"Miami, FL",15-06-2025 20:00,15-06-2025 20:30,30,Medium,Veg,2,4.1,Low,Wallet,TRUE,TRUE,0.487804878,June,Online,9.84,20.16,FALSE,1,20
ORD627,Little Caesars,"Atlanta, GA",15-06-2025 20:05,15-06-2025 20:55,50,XL,Non-Veg,5,8.7,High,Cash,TRUE,TRUE,0.574712644,June,Offline,20.88,29.12,TRUE,3,20
ORD628,Domino's,"Austin, TX",15-06-2025 21:00,15-06-2025 21:35,35,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,TRUE,0.740740741,June,Online,12.96,22.04,TRUE,2,21
ORD629,Papa John's,"Seattle, WA",16-06-2025 17:45,16-06-2025 18:10,25,Medium,Gluten-Free,3,3.9,Low,UPI,FALSE,FALSE,0.769230769,June,Online,9.36,15.64,FALSE,1,17
ORD630,Pizza Hut,"Miami, FL",16-06-2025 18:30,16-06-2025 19:10,40,Large,Stuffed Crust,5,6,Medium,Wallet,TRUE,FALSE,0.833333333,June,Online,14.4,25.6,TRUE,2,18
ORD631,Domino's,"Phoenix, AZ",16-06-2025 19:00,16-06-2025 19:35,35,Medium,Veg,2,4.5,Medium,Hut Points,TRUE,FALSE,0.444444444,June,Offline,10.8,24.2,TRUE,2,19
ORD632,Pizza Hut,"Dallas, TX",16-06-2025 20:15,16-06-2025 21:00,45,Large,Cheese Burst,4,7.2,High,Card,TRUE,FALSE,0.555555556,June,Online,17.28,27.72,TRUE,3,20
ORD633,Domino's,"Austin, TX",16-06-2025 21:10,16-06-2025 21:40,30,Large,Cheese Burst,4,5.4,Medium,Cash,TRUE,FALSE,0.740740741,June,Offline,12.96,17.04,FALSE,2,21
ORD634,Little Caesars,"Chicago, IL",17-06-2025 18:10,17-06-2025 18:50,40,XL,Sicilian,5,7.8,High,UPI,TRUE,FALSE,0.641025641,June,Online,18.72,21.28,TRUE,3,18
ORD635,Marco’s Pizza,"Tampa, FL",17-06-2025 19:15,17-06-2025 19:40,25,Small,Thai Chicken,3,3.2,Medium,Card,TRUE,FALSE,0.9375,June,Online,7.68,17.32,FALSE,2,19
ORD636,Pizza Hut,"Miami, FL",17-06-2025 20:00,17-06-2025 20:30,30,Medium,Veg,2,4.1,Low,Wallet,TRUE,FALSE,0.487804878,June,Online,9.84,20.16,FALSE,1,20
ORD637,Papa John's,"San Diego, CA",18-06-2025 17:45,18-06-2025 18:35,50,Large,Non-Veg,4,8.3,High,Card,FALSE,FALSE,0.481927711,June,Online,19.92,30.08,TRUE,3,17
ORD638,Domino's,"Austin, TX",18-06-2025 19:05,18-06-2025 19:40,35,Large,Cheese Burst,4,5.4,Medium,UPI,TRUE,FALSE,0.740740741,June,Online,12.96,22.04,TRUE,2,19
ORD639,Marco’s Pizza,"Charlotte, NC",18-06-2025 20:00,18-06-2025 20:25,25,Medium,Non-Veg,3,4,Low,Wallet,TRUE,FALSE,0.75,June,Online,9.6,15.4,FALSE,1,20
ORD640,Pizza Hut,"Miami, FL",18-06-2025 21:00,18-06-2025 21:30,30,Medium,Veg,2,4.1,Low,Card,TRUE,FALSE,0.487804878,June,Online,9.84,20.16,FALSE,1,21
ORD641,Domino's,"Los Angeles, CA",19-06-2025 18:15,19-06-2025 18:55,40,Large,Cheese Burst,5,6.3,Medium,Cash,TRUE,FALSE,0.793650794,June,Offline,15.12,24.88,TRUE,2,18
ORD642,Little Caesars,"Denver, CO",19-06-2025 19:10,19-06-2025 19:55,45,XL,Vegan,2,7,High,Wallet,TRUE,FALSE,0.285714286,June,Online,16.8,28.2,TRUE,3,19
ORD643,Domino's,"Austin, TX",19-06-2025 20:00,19-06-2025 20:30,30,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,FALSE,0.740740741,June,Online,12.96,17.04,FALSE,2,20
ORD644,Marco’s Pizza,"Tampa, FL",20-06-2025 18:10,20-06-2025 18:40,30,Small,Thai Chicken,3,3.2,Medium,Cash,TRUE,FALSE,0.9375,June,Offline,7.68,22.32,FALSE,2,18
ORD645,Pizza Hut,"Dallas, TX",20-06-2025 19:00,20-06-2025 19:30,30,Medium,Stuffed Crust,4,5.8,Medium,Card,TRUE,FALSE,0.689655172,June,Online,13.92,16.08,FALSE,2,19
ORD646,Domino's,"San Francisco, CA",21-07-2025 19:00,21-07-2025 19:50,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,0.4,July,Online,24,26,TRUE,3,19
ORD647,Papa John's,"Indianapolis, IN",22-07-2025 20:00,22-07-2025 20:35,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,July,Online,13.2,21.8,TRUE,2,20
ORD648,Pizza Hut,"Seattle, WA",23-07-2025 18:30,23-07-2025 18:50,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,1,July,Online,4.8,15.2,FALSE,1,18
ORD649,Little Caesars,"Denver, CO",24-07-2025 19:45,24-07-2025 20:25,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,0.625,July,Online,19.2,20.8,TRUE,3,19
ORD650,Marco's Pizza,"Boston, MA",25-07-2025 18:15,25-07-2025 18:45,30,Medium,Thai Chicken,3,4,Medium,UPI,TRUE,FALSE,0.75,July,Online,9.6,20.4,FALSE,2,18
ORD651,Domino's,"Nashville, TN",26-07-2025 19:30,26-07-2025 20:10,40,Large,Sicilian,4,6.5,High,Cash,TRUE,TRUE,0.615384615,July,Offline,15.6,24.4,TRUE,3,19
ORD652,Papa John's,"Detroit, MI",27-07-2025 20:45,27-07-2025 21:15,30,Medium,Veg,2,3.5,Low,Card,TRUE,TRUE,0.571428571,July,Online,8.4,21.6,FALSE,1,20
ORD653,Pizza Hut,"El Paso, TX",28-07-2025 18:00,28-07-2025 18:30,30,Large,Non-Veg,4,5,Medium,Wallet,TRUE,FALSE,0.8,July,Online,12,18,FALSE,2,18
ORD654,Little Caesars,"Washington, DC",29-07-2025 19:15,29-07-2025 19:55,40,XL,Cheese Burst,5,7,High,Card,TRUE,FALSE,0.714285714,July,Online,16.8,23.2,TRUE,3,19
ORD655,Marco's Pizza,"Las Vegas, NV",30-07-2025 20:30,30-07-2025 21:00,30,Medium,Vegan,2,4,Medium,UPI,TRUE,FALSE,0.5,July,Online,9.6,20.4,FALSE,2,20
ORD656,Domino's,"Louisville, KY",31-07-2025 18:45,31-07-2025 19:25,40,Large,Non-Veg,4,6,High,Domino's Cash,TRUE,FALSE,0.666666667,July,Offline,14.4,25.6,TRUE,3,18
ORD657,Papa John's,"Baltimore, MD",01-08-2025 20:00,01-08-2025 20:30,30,Medium,Gluten-Free,3,5,Medium,Wallet,TRUE,FALSE,0.6,August,Online,12,18,FALSE,2,20
ORD658,Pizza Hut,"Milwaukee, WI",02-08-2025 18:30,02-08-2025 19:00,30,Small,Vegan,2,3,Low,UPI,TRUE,TRUE,0.666666667,August,Online,7.2,22.8,FALSE,1,18
ORD659,Little Caesars,"Albuquerque, NM",03-08-2025 19:45,03-08-2025 20:25,40,XL,Stuffed Crust,5,8,High,Card,TRUE,TRUE,0.625,August,Online,19.2,20.8,TRUE,3,19
ORD660,Marco's Pizza,"Tucson, AZ",04-08-2025 18:00,04-08-2025 18:30,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,August,Online,9.6,20.4,FALSE,2,18
ORD661,Domino's,"Fresno, CA",05-08-2025 19:15,05-08-2025 19:55,40,Large,Veg,4,6,High,Cash,TRUE,FALSE,0.666666667,August,Offline,14.4,25.6,TRUE,3,19
ORD662,Papa John's,"Sacramento, CA",06-08-2025 20:30,06-08-2025 21:00,30,Medium,Veg,2,3.5,Low,Card,TRUE,FALSE,0.571428571,August,Online,8.4,21.6,FALSE,1,20
ORD663,Pizza Hut,"Kansas City, MO",07-08-2025 18:45,07-08-2025 19:15,30,Large,Non-Veg,4,5.5,Medium,Wallet,TRUE,FALSE,0.727272727,August,Online,13.2,16.8,FALSE,2,18
ORD664,Little Caesars,"Mesa, AZ",08-08-2025 20:00,08-08-2025 20:40,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,August,Online,18,22,TRUE,3,20
ORD665,Marco's Pizza,"Atlanta, GA",09-08-2025 18:15,09-08-2025 18:45,30,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.4,August,Offline,6,24,FALSE,1,18
ORD666,Domino's,"Omaha, NE",10-08-2025 19:30,10-08-2025 20:10,40,Large,Non-Veg,4,6.5,High,Card,TRUE,TRUE,0.615384615,August,Online,15.6,24.4,TRUE,3,19
ORD667,Papa John's,"Raleigh, NC",11-08-2025 20:45,11-08-2025 21:15,30,Medium,Gluten-Free,3,5,Medium,Wallet,TRUE,FALSE,0.6,August,Online,12,18,FALSE,2,20
ORD668,Pizza Hut,"Long Beach, CA",12-08-2025 18:00,12-08-2025 18:30,30,Small,Vegan,2,3,Low,UPI,TRUE,FALSE,0.666666667,August,Online,7.2,22.8,FALSE,1,18
ORD669,Little Caesars,"Virginia Beach, VA",13-08-2025 19:15,13-08-2025 19:55,40,XL,Cheese Burst,5,7,High,Card,TRUE,FALSE,0.714285714,August,Online,16.8,23.2,TRUE,3,19
ORD670,Marco's Pizza,"Oakland, CA",14-08-2025 20:30,14-08-2025 21:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,0.75,August,Online,9.6,20.4,FALSE,2,20
ORD671,Domino's,"San Jose, CA",15-08-2025 19:00,15-08-2025 19:35,35,Large,Cheese Burst,4,5,Medium,Card,TRUE,FALSE,0.8,August,Online,12,23,TRUE,2,19
ORD672,Pizza Hut,"Austin, TX",16-08-2025 18:30,16-08-2025 19:10,40,Medium,Veg,2,6,High,Wallet,TRUE,TRUE,0.333333333,August,Online,14.4,25.6,TRUE,3,18
ORD673,Papa John's,"Columbus, OH",17-08-2025 20:00,17-08-2025 20:25,25,Medium,Gluten-Free,3,3.5,Low,UPI,TRUE,TRUE,0.857142857,August,Online,8.4,16.6,FALSE,1,20
ORD674,Little Caesars,"Fort Worth, TX",18-08-2025 19:15,18-08-2025 19:55,40,XL,Non-Veg,5,7,High,Cash,TRUE,FALSE,0.714285714,August,Offline,16.8,23.2,TRUE,3,19
